subject,predicate,object,type,source_url,category,subcategory
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
Warrior,has_item,Shield,item,http://darksouls.wikidot.com/warrior-s-round-shield,Shields_Small_Shields_(able_to_parry),Small Shields (able to parry)
you,hear,clanging,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
floor,have,bonfire,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Use,reinforce,weapons,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Cost,depend,on,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
this,apply,for,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
NPC,have,lines,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
hunk,have,point,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
You,ask,blacksmith,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
they,betray,you,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
It,strengthen,weapon,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,do,it,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
It,alter,properties,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
smithbox,do,trick,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,consider,ascension,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
You,make,it,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
You,forge,armour,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,forge,weapons,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,do,it,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
It,abandon,in,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
They,attract,sorts,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
fools,find,way,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,know,little,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,hear,rumours,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Those,seek,him,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,see,you,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
What,go,with,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
player,have,Ahh,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,smith,weapons,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,leave,ember,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,give,arm,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
You,make,decision,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
embers,lend,it,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,dream,of,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,assure,you,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
player,have,Hrm,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,get,nerve,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
I,tear,you,general,http://darksouls.wikidot.com/andre-of-astora,Bosses_Meeting_some_more_requirements,Meeting some more requirements
ring,symbolize,covenant,general,http://darksouls.wikidot.com/covenant-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Artorias,member_of,covenant,faction,http://darksouls.wikidot.com/covenant-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
crest,open,door,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
door,lead,to,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
adventurers,leave,for,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Availability,open,sealed,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
This,negate,need,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
farming,make,cost,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
time,yield,souls,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
character,farm,souls,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Both,give,souls,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,farm,souls,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
it,grant,souls,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
It,take,runs,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
journey,provide,Knights,general,http://darksouls.wikidot.com/crest-of-artorias,Bosses_Meeting_some_more_requirements,Meeting some more requirements
nature,give,rise,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Valley,require,Pendant,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
cave,lead,to,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Key,use,tower,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Hydra,spot,you,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
attacks,hit,you,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
one,go,to,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
It,have,attacks,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,have,choice,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,come,upon,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
You,roll,through,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,come,to,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,need,Key,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
They,lure,with,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
They,farm,for,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Hydra,attack,with,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
reticle,attach,to,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
it,drop,Scale,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,find,cave,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,summon,her,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
you,find,gear,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
chest,contain,Ember,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Parents,lure,with,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Parents,punch,like,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
shot,knock,you,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
they,swing,in,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Set,find,in,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
Dusk,summon,3,general,http://darksouls.wikidot.com/darkroot-basin,Bosses_Meeting_some_more_requirements,Meeting some more requirements
walkthrough,start,from,general,http://darksouls.wikidot.com/darkroot-garden,Bosses_Meeting_some_more_requirements,Meeting some more requirements
